id_tweet;content;sum_rt_reply_like;mark
9,65698E+17;whos the girl who sang scrubs on thevoice she was amazing and should have got through. is she on twitter? let me tell her! ;1;
9,65671E+17;just look at her!! absolutely stunning person ;3;
9,65668E+17;so so excited to have you back on our screens more and more person i can feel an album drop coming soon cant wait for new music leona!! yaaaaaaaaas! ;3;
9,65628E+17;cant wait to see person as a guest mentor on ! been a huge fan since x factor! ;3;
9,65621E+17;so much person at the minute i cant take it! now we just need that new album  ;1;
9,65611E+17;really liked person audition on thevoice got real potential there. hope you go far in this competition... it will transform and mould you into the artist you want and deserve to be ;1;
9,6558E+17;person was a starlet on another young singer bring classical crossover music to the forefront ;3;
9,65538E+17;all i have ever really wanted to do with my life is sing. im too scared to sing in front of people these days yay anxiety. though im feeling inspired by thevoice and might be brave enough to audition for next year. see me sing here: ;3;
9,65532E+17;the voice person is going to mentor contestants on way to go ;7;
9,65378E+17;please check out my acoustic cover of rockabye by person featuring person  person ;7;
9,66045E+17;relive it again person superb audition on 166k views and counting. ;10;
9,66018E+17;what a gent person is helping me down the stairs in my ridiculously high heels ;12;
9,6601E+17;hello to the lovely person who is joining as a mentor on person team. weve been waiting for a moment like this. ;4;
9,65995E+17;poor person is doing her video from her sick bed this week send her some happy thoughts!  ;13;
9,65968E+17;we cant wait to see what 2017 winner and future knockouts mentor person up to! ;13;
9,65964E+17;person smashes person person ;4;
9,65955E+17;weve an extra treat for you tonight at person with a last minute addition to the lineup bringing us the fabulous jordan gray person ;5;
9,6595E+17;yes! person is back on tv ;5;
9,65925E+17;its pretty amazing to be apart of this what an experience x thevoice person person person person person ;4;
9,65909E+17;thanks person for some great advice! hey fans! what do you think person person person and i should do to stay true to our own selves while on the show? 3 ;4;
9,65903E+17;resident alumni and backstage reporter person gives some golden advice to our battles singers person person person and person  ;6;
9,65903E+17;every time i listen to this song it blows me away just how talented person is. her lyrics are always so relatable and her voice....just stunning person ;12;
9,66076E+17;my 6yr old reading his book tonight pronounced beautiful bootiful  said hey mummy im from wales like person from . this home counties boy is a big fan. ;2;
9,65988E+17;shouts to our pals thevoice for coming down to see our ;0;
9,65963E+17;our person won the voice in turkey this year.. could you be the next winner of ;1;
9,65892E+17;shes a former winner of and person is joining as a mentor ;0;
9,65851E+17;onbox: jennifer hudsons mentors revealed for the voice uks knockouts stage  person person ;0;
9,65836E+17;is there anything person cant do?? now now thats the definition of multi talented. oh yeah shes also beautiful intelligent  funny. life really isnt fair is it?! person ;0;
9,65762E+17;my 2 favorite singers in the world together person person now this is about to go down ;3;
9,65755E+17;2 years later and i still cant stop listening watching person one of the best contestants from ;1;
9,66446E+17;walking with legends person ;13;
9,66444E+17;i am praying person person have an after party show on tv for thevoice final!!! ;2;
9,66442E+17;person wishing our amazing coach best of luck at person tonight! thevoice ;3;
9,66426E+17;so i hear person is joining person on thevoice this will be ace ;1;
9,66414E+17;person on person and apparently oprah winfrey sang opera. ;1;
9,66386E+17;thank you person for turning your chair for me i cannot describe how amazing the experience was ;15;
9,66385E+17;a smile as bright and beaming as the studio lights on it can only be person ;2;
9,66385E+17;as is coach person ;7;
9,66383E+17;we asked person person person and person what music theyd play at a coaches dinner party and olly 100 didnt suggest his own music.  ;13;
9,66318E+17;always weird seeing yourself on an official app... might have a slight advantage guessing whos through of me and person though! no spoilers ;2;
9,66304E+17;smashing my way into the battles this week thevoice ;7;
9,66442E+17;now that human by person has won best single i think it would be a great if not ideal song for person to cover. what do you think person  the whole thevoice team about that? thevoice ;0;
9,66304E+17;thevoice if person was a panda bear person person person ;1;
9,66231E+17;thevoice cool person person returns to  this time as a mentor with person for the knockout stage! person  person ;1;
9,66173E+17;the thevoice 14 20122015 person ;0;
9,66807E+17;things are about to get serious and heres some slowmotion footage to prove it. the battles: 8:30pm saturday person  ;9;
9,66796E+17;how blinking stunning did person look at the brits ! ;8;
9,66795E+17;just casually hugging person ;6;
9,66785E+17;the queen  me thevoiceuk person ;8;
9,66753E+17;heres 10 things you mightve missed from saturdays show including a cheeky twerk from person  person namedropping person ;13;
9,66751E+17;take a look person amazing audition on and then share the amazingness. ;7;
9,6674E+17;person person will be mentoring with jennifer on the ill be watching shes my fave ever singersongwriter ;2;
9,66731E+17;big question... chocolate in the fridge or cupboard? person ;8;
9,66716E+17;so the sneak previews are up for this saturday!! here we go person x ;3;
9,66674E+17;thevoiceuks person person person  person all join person on access all areas from 6pm  ;11;
9,66671E+17;go person great response to a nonstory  ;8;
9,66646E+17;we person he has been a breath of fresh air on this years in the words of person the producers have got the coach panel ;3;
9,66758E+17;attends the at the in person the o2 ;0;
9,66746E+17;thevoice person 2 more sleeps till the battles commence person person person person ;0;
9,66726E+17;and again person we did it!!! ;0;
9,66708E+17;person so excited for your battle go on girl ;0;
9,66702E+17;writing in the studio with person good times ;0;
9,6651E+17;the thevoice  2018    17 2018 person ;0;
9,67146E+17;enjoyed challenin person absolutely in love with this song and her voice! will be buying her stuff for a long time. ;7;
9,67138E+17;it was all person with person in the background. thevoice person ;5;
9,67124E+17;i think its very close between person person person and person ollys team has definitely got a chance of winning they are very talented and unique! ;9;
9,67101E+17;person to win it all on hes just a sublime talent with an excellent voice that really brings out the emotion of any song he sings ;8;
9,671E+17;when person asks if youre ready for battle and youre 100 not ready person ;17;
9,67074E+17;i think person will win ;6;
9,67049E+17;person good afternoon jamie looking forward to any chance of a cheeky follow from you please ;4;
9,67042E+17;sooo many outstanding performances on team olly its so hard to choose...ive loved person person person and person ;4;
9,66988E+17;just watchee the previews for on i am gassed for this weekend there is some person person person person person person oioiii ;8;
9,66963E+17;this young lady has such a beautiful voice. i had the pleasure of meeting her at her gig last friday celebrating being on person inspiration to young people of work hard stick at it  follow your dreams  ;10;
